epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,1529,,0.40625,,0.6931471822280029,,
0,1539,,0.5625,,0.6931471821691315,,
0,1549,,0.625,,0.693147182515053,,
0,1559,,0.46875,,0.6931471822923521,,
0,1569,,0.5,,0.6931471824934698,,
0,1579,,0.71875,,0.6931471825142993,,
0,1589,,0.5625,,0.6931471824246539,,
0,1599,,0.4375,,0.6931471824005795,,
0,1609,,0.40625,,0.6931471824550433,,
0,1619,,0.53125,,0.6931471824281743,,
0,1629,,0.4375,,0.693147182552148,,
0,1639,,0.5,,0.6931471824319247,,
0,1649,,0.59375,,0.6931471824711724,,
0,1659,,0.375,,0.6931471824653485,,
0,1669,,0.3125,,0.6931471824790107,,
0,1679,,0.59375,,0.6931471824629423,,
0,1689,,0.5,,0.6931471824844767,,
0,1699,,0.375,,0.6931471824542665,,
0,1709,,0.53125,,0.6931471824663473,,
0,1719,,0.53125,,0.6931471824631383,,
0,1729,,0.46875,,0.6931471824622689,,
0,1739,,0.375,,0.6931471824639747,,
0,1749,,0.53125,,0.6931471824529907,,
0,1759,,0.4375,,0.6931471824632178,,
0,1769,,0.40625,,0.693147182463789,,
0,1779,,0.71875,,0.6931471824689814,,
0,1789,,0.34375,,0.693147182462833,,
0,1799,,0.5,,0.6931471824667155,,
0,1809,,0.46875,,0.6931471824677534,,
0,1819,,0.375,,0.6931471824645414,,
0,1829,,0.5625,,0.6931471824669644,,
0,1839,,0.4375,,0.6931471824644528,,
0,1849,,0.5625,,0.6931471824665978,,
0,1859,,0.5,,0.6931471824642252,,
0,1869,,0.5,,0.6931471824652613,,
0,1879,,0.5625,,0.6931471824649882,,
0,1889,,0.5625,,0.6931471824655224,,
0,1899,,0.46875,,0.6931471824648334,,
0,1909,,0.5,,0.6931471824647732,,
0,1919,,0.5,,0.6931471824645625,,
0,1929,,0.4375,,0.6931471824646269,,
0,1939,,0.40625,,0.6931471824646717,,
0,1949,,0.59375,,0.6931471824647086,,
0,1959,,0.53125,,0.693147182464298,,
0,1969,,0.53125,,0.6931471824647022,,
0,1979,,0.375,,0.6931471824646076,,
0,1989,,0.46875,,0.6931471824645646,,
0,1999,,0.46875,,0.6931471824645997,,
0,2009,,0.5625,,0.6931471824646029,,
0,2019,,0.40625,,0.6931471824645964,,
0,2029,,0.46875,,0.6931471824645643,,
0,2039,,0.75,,0.6931471824646067,,
0,2049,,0.3125,,0.6931471824645846,,
0,2059,,0.625,,0.6931471824646118,,
0,2069,,0.625,,0.6931471824646102,,
0,2079,,0.5625,,0.6931471824645816,,
0,2089,,0.34375,,0.6931471824646127,,
0,2099,,0.5625,,0.6931471824646025,,
0,2109,,0.59375,,0.6931471824645976,,
0,2119,,0.59375,,0.693147182464591,,
0,2129,,0.4375,,0.693147182464599,,
0,2139,,0.59375,,0.6931471824646003,,
0,2149,,0.5,,0.6931471824646012,,
0,2159,,0.4375,,0.6931471824645989,,
0,2169,,0.5625,,0.6931471824646019,,
0,2179,,0.4375,,0.6931471824645996,,
0,2189,,0.5,,0.6931471824646,,
0,2199,,0.625,,0.6931471824646007,,
0,2209,,0.5625,,0.6931471824645976,,
0,2219,,0.65625,,0.6931471824645996,,
0,2229,,0.40625,,0.6931471824645998,,
0,2239,,0.5,,0.6931471824646002,,
0,2249,,0.40625,,0.6931471824645996,,
0,2259,,0.4375,,0.6931471824645997,,
0,2269,,0.46875,,0.6931471824645998,,
0,2279,,0.53125,,0.6931471824645994,,
0,2289,,0.5,,0.6931471824645995,,
0,2299,,0.34375,,0.6931471824645996,,
0,2309,,0.46875,,0.6931471824645998,,
0,2319,,0.5,,0.6931471824645996,,
0,2329,,0.46875,,0.6931471824645996,,
0,2339,,0.46875,,0.6931471824646085,,
0,2349,,0.5,,0.6931471824645987,,
0,2359,,0.5,,0.6931471824646032,,
0,2369,,0.625,,0.6931471824646086,,
0,2379,,0.59375,,0.693147182464597,,
0,2389,,0.53125,,0.6931471824645976,,
0,2399,,0.5,,0.6931471824645994,,
0,2409,,0.53125,,0.6931471824645987,,
0,2419,,0.5,,0.6931471824645996,,
0,2429,,0.5,,0.6931471824646025,,
0,2439,,0.5625,,0.6931471824645998,,
0,2449,,0.5,,0.6931471824645994,,
0,2459,,0.5,,0.6931471824645988,,
0,2469,,0.5,,0.6931471824645996,,
0,2479,,0.40625,,0.6931471824645998,,
0,2489,,0.5,,0.6931471824646066,,
0,2499,,0.5625,,0.6931471824646187,,
0,2509,,0.53125,,0.6931471824646156,,
0,2519,,0.625,,0.6931471824645987,,
0,2529,,0.5,,0.6931471824645198,,
0,2539,,0.625,,0.6931471824645834,,
0,2549,,0.40625,,0.6931471824645921,,
0,2559,,0.53125,,0.6931471824646122,,
0,2569,,0.5625,,0.6931471824646249,,
0,2579,,0.5625,,0.6931471824646451,,
0,2589,,0.5,,0.6931471824646582,,
0,2599,,0.5,,0.6931471824646405,,
0,2609,,0.4375,,0.6931471824645816,,
0,2619,,0.46875,,0.6931471824645599,,
0,2629,,0.46875,,0.6931471824646127,,
0,2639,,0.46875,,0.6931471824645917,,
0,2649,,0.5,,0.6931471824646129,,
0,2659,,0.59375,,0.6931471824645873,,
0,2669,,0.40625,,0.693147182464601,,
0,2679,,0.65625,,0.6931471824646066,,
0,2689,,0.5,,0.6931471824645966,,
0,2699,,0.40625,,0.693147182464598,,
0,2709,,0.5,,0.6931471824645932,,
0,2719,,0.4375,,0.693147182464566,,
0,2729,,0.4375,,0.6931471824642947,,
0,2739,,0.40625,,0.6931471824651055,,
0,2749,,0.5625,,0.6931471824644355,,
0,2759,,0.4375,,0.6931471824646602,,
0,2769,,0.6875,,0.6931471824644051,,
0,2779,,0.59375,,0.6931471824646322,,
0,2789,,0.625,,0.6931471824645139,,
0,2799,,0.46875,,0.6931471824646165,,
0,2809,,0.40625,,0.6931471824645594,,
0,2819,,0.46875,,0.6931471824646365,,
0,2829,,0.53125,,0.6931471824645913,,
0,2839,,0.59375,,0.6931471824646152,,
0,2849,,0.40625,,0.6931471824645955,,
0,2859,,0.53125,,0.6931471824646064,,
0,2869,,0.5625,,0.6931471824645884,,
0,2879,,0.46875,,0.6931471824645987,,
0,2889,,0.5625,,0.6931471824645757,,
0,2899,,0.5,,0.6931471824646025,,
0,2909,,0.5,,0.6931471824645995,,
0,2919,,0.46875,,0.693147182464602,,
0,2929,,0.53125,,0.6931471824645993,,
0,2939,,0.53125,,0.6931471824646006,,
0,2949,,0.59375,,0.6931471824646016,,
0,2959,,0.5625,,0.6931471824645998,,
0,2969,,0.5,,0.6931471824645996,,
0,2979,,0.53125,,0.6931471824645996,,
0,2989,,0.53125,,0.6931471824645996,,
0,2999,,0.53125,,0.6931471824645996,,
0,3009,,0.5,,0.6931471824645996,,
0,3019,,0.4375,,0.6931471824645996,,
0,3029,,0.15625,,0.6931471824645996,,
0,3039,,0.4375,,0.6931471824645996,,
0,3049,,0.40625,,0.6931471824645996,,
0,3059,,0.5,,0.6931471824645996,,
0,3069,,0.40625,,0.6931471824645996,,
0,3079,,0.5,,0.6931471824645996,,
0,3089,,0.40625,,0.6931471824645996,,
0,3099,,0.53125,,0.6931471824645996,,
0,3109,,0.5625,,0.6931471824645996,,
0,3119,,0.3125,,0.6931471824645996,,
0,3129,,0.65625,,0.6931471824645996,,
0,3139,,0.46875,,0.6931471824645996,,
0,3149,,0.4375,,0.6931471824645996,,
0,3159,,0.4375,,0.6931471824645996,,
0,3169,,0.4375,,0.6931471824645996,,
0,3179,,0.5625,,0.6931471824645996,,
0,3189,,0.53125,,0.6931471824645996,,
0,3199,,0.46875,,0.6931471824645996,,
0,3209,,0.59375,,0.6931471824645996,,
0,3219,,0.4375,,0.6931471824645996,,
0,3229,,0.34375,,0.6931471824645996,,
0,3239,,0.4375,,0.6931471824645996,,
0,3249,,0.3125,,0.6931471824645996,,
0,3259,,0.4375,,0.6931471824645996,,
0,3269,,0.5,,0.6931471824645996,,
0,3279,,0.5,,0.6931471824645996,,
0,3289,,0.59375,,0.6931471824645996,,
0,3299,,0.5625,,0.6931471824645996,,
0,3309,,0.5,,0.6931471824645996,,
0,3319,,0.46875,,0.6931471824645996,,
0,3329,,0.59375,,0.6931471824645996,,
0,3339,,0.4375,,0.6931471824645996,,
0,3349,,0.5,,0.6931471824645996,,
0,3359,,0.375,,0.6931471824645996,,
0,3369,,0.59375,,0.6931471824645996,,
0,3379,,0.625,,0.6931471824645996,,
0,3389,,0.5625,,0.6931471824645996,,
0,3399,,0.59375,,0.6931471824645996,,
0,3409,,0.375,,0.6931471824645996,,
0,3419,,0.5,,0.6931471824645996,,
0,3429,,0.625,,0.6931471824645996,,
0,3439,,0.625,,0.6931471824645996,,
0,3449,,0.375,,0.6931471824645996,,
0,3459,,0.5,,0.6931471824645996,,
0,3469,,0.625,,0.6931471824645996,,
0,3479,,0.65625,,0.6931471824645996,,
0,3489,,0.4375,,0.6931471824645996,,
0,3499,,0.65625,,0.6931471824645996,,
0,3509,,0.46875,,0.6931471824645996,,
0,3519,,0.71875,,0.6931471824645996,,
0,3529,,0.46875,,0.6931471824645996,,
0,3539,,0.4375,,0.6931471824645996,,
0,3549,,0.6875,,0.6931471824645996,,
0,3559,,0.40625,,0.6931471824645996,,
0,3569,,0.5,,0.6931471824645996,,
0,3579,,0.46875,,0.6931471824645996,,
0,3589,,0.59375,,0.6931471824645996,,
0,3599,,0.34375,,0.6931471824645996,,
0,3609,,0.53125,,0.6931471824645996,,
0,3619,,0.4375,,0.6931471824645996,,
0,3629,,0.4375,,0.6931471824645996,,
0,3639,,0.6875,,0.6931471824645933,,
0,3649,,0.3125,,0.6931471824645996,,
0,3659,,0.53125,,0.693147182464598,,
0,3669,,0.59375,,0.6931471824646002,,
0,3679,,0.5625,,0.6931471824645996,,
0,3689,,0.5,,0.6931471824645996,,
0,3699,,0.5,,0.6931471824645996,,
0,3709,,0.40625,,0.6931471824645996,,
0,3719,,0.53125,,0.6931471824645996,,
0,3729,,0.5625,,0.6931471824645996,,
0,3739,,0.4375,,0.6931471824645996,,
0,3749,,0.65625,,0.6931471824645996,,
0,3759,,0.4375,,0.6931471824645996,,
0,3769,,0.375,,0.6931471824645996,,
0,3779,,0.28125,,0.6931471824645996,,
0,3789,,0.59375,,0.6931471824645996,,
0,3799,,0.375,,0.6931471824645996,,
0,3809,,0.5,,0.6931471824643608,,
0,3819,,0.5625,,0.6931471824615265,,
0,3829,,0.65625,,0.6931471824665285,,
0,3839,,0.53125,,0.693147182466594,,
0,3849,,0.375,,0.6931471824640736,,
0,3859,,0.40625,,0.6931471824645996,,
0,3869,,0.46875,,0.6931471824645996,,
0,3879,,0.53125,,0.6931471824645996,,
0,3889,,0.5625,,0.6931471824647264,,
0,3899,,0.59375,,0.6931471824644431,,
0,3909,,0.40625,,0.6931471824645996,,
0,3919,,0.53125,,0.6931471824654158,,
0,3929,,0.4375,,0.6931471824629066,,
0,3939,,0.4375,,0.6931471824661992,,
0,3949,,0.4375,,0.6931471824638226,,
0,3959,,0.40625,,0.6931471824647546,,
0,3969,,0.5625,,0.6931471824642254,,
0,3979,,0.40625,,0.6931471824647639,,
0,3989,,0.4375,,0.6931471824650858,,
0,3999,,0.46875,,0.6931471824649105,,
0,4009,,0.53125,,0.6931471824649987,,
0,4019,,0.5,,0.6931471824651455,,
0,4029,,0.5625,,0.6931471824639166,,
0,4039,,0.5,,0.6931471824638538,,
0,4049,,0.40625,,0.6931471824645452,,
0,4059,,0.4375,,0.6931471824646446,,
0,4069,,0.625,,0.6931471824646163,,
0,4079,,0.4375,,0.6931471824646204,,
0,4089,,0.5,,0.6931471824649517,,
0,4099,,0.5625,,0.6931471824643469,,
0,4109,,0.5,,0.6931471824659161,,
0,4119,,0.53125,,0.6931471824644782,,
0,4129,,0.34375,,0.6931471824641566,,
0,4139,,0.46875,,0.6931471824743252,,
0,4149,,0.34375,,0.6931471824660268,,
0,4159,,0.6875,,0.6931471824647388,,
0,4169,,0.4375,,0.6931471824646067,,
0,4179,,0.625,,0.693147182463357,,
0,4189,,0.59375,,0.6931471825618275,,
0,4199,,0.6875,,0.6931471824654731,,
0,4209,,0.40625,,0.6931471824646251,,
0,4219,,0.46875,,0.6931471824637084,,
0,4229,,0.46875,,0.6931471824635379,,
0,4239,,0.46875,,0.6931471824645972,,
0,4249,,0.375,,0.6931471824651421,,
0,4259,,0.40625,,0.6931471824646018,,
0,4269,,0.40625,,0.6931471824646009,,
0,4279,,0.4375,,0.6931471824645457,,
0,4289,,0.59375,,0.6931471824646096,,
0,4299,,0.5,,0.6931471824647248,,
0,4309,,0.375,,0.6931471824645996,,
0,4319,,0.4375,,0.6931471824642195,,
0,4329,,0.40625,,0.6931471824655118,,
0,4339,,0.5,,0.6931471824648765,,
0,4349,,0.53125,,0.6931471824647952,,
0,4359,,0.5,,0.6931471824645531,,
0,4369,,0.46875,,0.6931471824646063,,
0,4379,,0.59375,,0.6931471824646225,,
0,4389,,0.5625,,0.6931471824644824,,
0,4399,,0.5625,,0.6931471824646097,,
0,4409,,0.5,,0.6931471824651304,,
0,4419,,0.53125,,0.6931471824657802,,
0,4429,,0.59375,,0.6931471824643571,,
0,4439,,0.40625,,0.693147182464642,,
0,4449,,0.46875,,0.6931471824649796,,
0,4459,,0.5,,0.6931471824671257,,
0,4469,,0.59375,,0.6931471824647852,,
0,4479,,0.625,,0.6931471824645337,,
0,4489,,0.53125,,0.6931471824643772,,
0,4499,,0.5,,0.6931471824636292,,
0,4509,,0.53125,,0.6931471824647191,,
0,4519,,0.40625,,0.6931471824651266,,
0,4529,,0.59375,,0.6931471824662565,,
0,4539,,0.53125,,0.6931471824648398,,
0,4549,,0.5,,0.6931471824692071,,
0,4559,,0.40625,,0.6931471824652595,,
0,4569,,0.53125,,0.6931471824659079,,
0,4579,,0.5,,0.6931471824657547,,
0,4589,,0.40625,,0.6931471824645621,,
0,4599,,0.625,,0.6931471824646104,,
0,4609,,0.40625,,0.6931471824657264,,
0,4619,,0.4375,,0.6931471824633517,,
0,4629,,0.53125,,0.6931471824616575,,
0,4639,,0.59375,,0.693147182460998,,
0,4649,,0.5625,,0.6931471824652022,,
0,4659,,0.5,,0.6931471824639954,,
0,4669,,0.5625,,0.6931471824645209,,
0,4679,,0.5,,0.6931471824651623,,
0,4689,,0.46875,,0.6931471824613183,,
0,4699,,0.53125,,0.6931471824604303,,
0,4709,,0.6875,,0.6931471824938811,,
0,4719,,0.4375,,0.6931471824657304,,
0,4729,,0.53125,,0.69314718249604,,
0,4739,,0.46875,,0.6931471824590942,,
0,4749,,0.53125,,0.6931471824683637,,
0,4759,,0.6875,,0.6931471824643547,,
0,4769,,0.4375,,0.6931471824631834,,
0,4779,,0.40625,,0.693147182462849,,
0,4789,,0.5625,,0.6931471824649162,,
0,4799,,0.59375,,0.69314718246076,,
0,4809,,0.5625,,0.693147182462171,,
0,4819,,0.375,,0.6931471824689486,,
0,4829,,0.375,,0.6931471824669051,,
0,4839,,0.53125,,0.6931471824406494,,
0,4849,,0.4375,,0.6931471824716383,,
0,4859,,0.4375,,0.693147182458284,,
0,4869,,0.53125,,0.6931471824679911,,
0,4879,,0.4375,,0.6931471825218769,,
0,4889,,0.5625,,0.6931471824609081,,
0,4899,,0.46875,,0.6931471824646194,,
0,4909,,0.46875,,0.6931471824604201,,
0,4919,,0.40625,,0.6931471824637214,,
0,4929,,0.46875,,0.6931471824651994,,
0,4939,,0.375,,0.6931471824717896,,
0,4949,,0.3125,,0.6931471824692452,,
0,4959,,0.5625,,0.6931471824641213,,
0,4969,,0.5,,0.6931471824584994,,
0,4979,,0.5,,0.6931471824710365,,
0,4989,,0.5,,0.693147182461575,,
0,4999,,0.5625,,0.6931471824571565,,
0,5009,,0.4375,,0.693147182471775,,
0,5019,,0.5625,,0.693147182454851,,
0,5029,,0.375,,0.6931471824663339,,
0,5039,,0.5625,,0.6931471824684771,,
0,5049,,0.5,,0.6931471824628548,,
0,5056,,,,,0.5006129145622253,0.6931471824651256
0,5056,0.49973732233047485,,0.6931530321147522,,,
1,5059,,0.34375,,0.6931471824664893,,
1,5069,,0.59375,,0.6931471824643073,,
1,5079,,0.40625,,0.6931471824645623,,
1,5089,,0.40625,,0.6931471824617943,,
1,5099,,0.71875,,0.693147182475359,,
1,5109,,0.4375,,0.6931471824528007,,
1,5119,,0.5,,0.6931471824592365,,
1,5129,,0.40625,,0.6931471824635664,,
1,5139,,0.5625,,0.6931471824753941,,
1,5149,,0.40625,,0.693147182463632,,
1,5159,,0.5625,,0.6931471824639872,,
1,5169,,0.5625,,0.6931471824693388,,
1,5179,,0.5625,,0.6931471824735373,,
1,5189,,0.65625,,0.69314718246561,,
1,5199,,0.5625,,0.6931471824728176,,
1,5209,,0.5,,0.6931471824615297,,
1,5219,,0.6875,,0.6931471824656317,,
1,5229,,0.4375,,0.6931471824688831,,
1,5239,,0.40625,,0.6931471824159023,,
1,5249,,0.75,,0.6931471824711922,,
1,5259,,0.5,,0.6931471824665099,,
1,5269,,0.53125,,0.6931471824913368,,
1,5279,,0.375,,0.6931471824646303,,
1,5289,,0.375,,0.693147182464849,,
1,5299,,0.4375,,0.6931471824758374,,
1,5309,,0.5625,,0.6931471824657567,,
1,5319,,0.53125,,0.6931471824655462,,
1,5329,,0.46875,,0.6931471824643936,,
1,5339,,0.46875,,0.6931471824661225,,
1,5349,,0.46875,,0.6931471824716434,,
1,5359,,0.5,,0.6931471824560034,,
1,5369,,0.375,,0.6931471824552959,,
1,5379,,0.5625,,0.693147182439247,,
1,5389,,0.53125,,0.6931471824901894,,
1,5399,,0.625,,0.6931471824456952,,
1,5409,,0.53125,,0.6931471824754952,,
1,5419,,0.59375,,0.6931471824695172,,
1,5429,,0.59375,,0.6931471824615716,,
1,5439,,0.4375,,0.6931471824655069,,
1,5449,,0.5,,0.6931471824640467,,
1,5459,,0.34375,,0.6931471824613195,,
1,5469,,0.46875,,0.6931471824643227,,
1,5479,,0.65625,,0.6931471824494585,,
1,5489,,0.59375,,0.6931471824369708,,
1,5499,,0.5625,,0.6931471825080447,,
1,5509,,0.46875,,0.6931471824925666,,
1,5519,,0.65625,,0.6931471821189763,,
1,5529,,0.5625,,0.693147183041073,,
1,5539,,0.53125,,0.6931471825912934,,
1,5549,,0.375,,0.6931471824821386,,
1,5559,,0.40625,,0.6931471824568669,,
1,5569,,0.5,,0.6931471824816544,,
1,5579,,0.40625,,0.6931471824624124,,
1,5589,,0.375,,0.6931471824376326,,
1,5599,,0.46875,,0.6931471824595257,,
1,5609,,0.5,,0.6931471824723707,,
1,5619,,0.46875,,0.6931471824643843,,
1,5629,,0.5,,0.6931471824670667,,
1,5639,,0.40625,,0.6931471824775466,,
1,5649,,0.625,,0.6931471822926296,,
1,5659,,0.46875,,0.6931471825311338,,
1,5669,,0.5,,0.6931471824442187,,
1,5679,,0.375,,0.6931471823472045,,
1,5689,,0.375,,0.6931471825341595,,
1,5699,,0.59375,,0.6931471824615311,,
1,5709,,0.5,,0.6931471824843665,,
1,5719,,0.46875,,0.6931471824581747,,
1,5729,,0.59375,,0.6931471824289968,,
1,5739,,0.53125,,0.6931471824395947,,
1,5749,,0.625,,0.693147182474208,,
1,5759,,0.53125,,0.6931471824634642,,
1,5769,,0.4375,,0.6931471824701749,,
1,5779,,0.625,,0.6931471824245473,,
1,5789,,0.5625,,0.6931471824424129,,
1,5799,,0.5625,,0.6931471824645576,,
1,5809,,0.5,,0.6931471824815665,,
1,5819,,0.5,,0.6931471824532494,,
1,5829,,0.59375,,0.6931471824629397,,
1,5839,,0.5625,,0.6931471824700681,,
1,5849,,0.5625,,0.6931471824711095,,
1,5859,,0.65625,,0.693147182465109,,
1,5869,,0.4375,,0.6931471824017946,,
1,5879,,0.625,,0.6931471824625545,,
1,5889,,0.53125,,0.6931471824650819,,
1,5899,,0.5,,0.693147182450197,,
1,5909,,0.40625,,0.6931471824659541,,
1,5919,,0.46875,,0.6931471824668861,,
1,5929,,0.5625,,0.693147182464664,,
1,5939,,0.46875,,0.6931471824534161,,
1,5949,,0.625,,0.6931471824618142,,
1,5959,,0.5,,0.6931471824547265,,
1,5969,,0.5,,0.6931471824585673,,
1,5979,,0.5,,0.6931471824921167,,
1,5989,,0.5,,0.6931471824235224,,
1,5999,,0.625,,0.6931471824368167,,
1,6009,,0.46875,,0.6931471825003735,,
1,6019,,0.46875,,0.6931471824385277,,
1,6029,,0.53125,,0.6931471824617708,,
1,6039,,0.5,,0.6931471824637048,,
1,6049,,0.4375,,0.6931471824595369,,
1,6059,,0.59375,,0.6931471824850591,,
1,6069,,0.59375,,0.6931471825803541,,
1,6079,,0.4375,,0.693147182553856,,
1,6089,,0.375,,0.6931471824668629,,
1,6099,,0.53125,,0.693147182509622,,
1,6109,,0.4375,,0.693147182492218,,
1,6119,,0.40625,,0.6931471824032556,,
1,6129,,0.5,,0.6931471824753906,,
1,6139,,0.71875,,0.6931471824540709,,
1,6149,,0.4375,,0.693147182463653,,
1,6159,,0.4375,,0.6931471824760587,,
