epoch,step,train_loss,val_loss
11,4209,0.8921729326248169,
11,4219,0.713680624961853,
11,4223,,0.9427060484886169
12,4229,0.7326251864433289,
12,4239,0.8235196471214294,
12,4249,0.7433006763458252,
12,4259,0.6856068968772888,
12,4269,0.6657594442367554,
12,4279,0.8218517303466797,
12,4289,0.6715916395187378,
12,4299,0.648688554763794,
12,4309,0.7290694117546082,
12,4319,0.6562116146087646,
12,4329,0.7819984555244446,
12,4339,0.8490102291107178,
12,4349,0.7304319143295288,
12,4359,0.6937170028686523,
12,4369,0.7590963840484619,
12,4379,0.7136819362640381,
12,4389,0.6984221339225769,
12,4399,0.7411065101623535,
12,4409,0.8005576729774475,
12,4419,0.6932542324066162,
12,4429,0.7409675121307373,
12,4439,0.7568473815917969,
12,4449,0.6906747817993164,
12,4459,0.7884914875030518,
12,4469,0.7125158309936523,
12,4479,0.6932597160339355,
12,4489,0.8283253312110901,
12,4499,0.6917539238929749,
12,4509,0.7789385318756104,
12,4519,0.744255542755127,
12,4529,0.703008770942688,
12,4539,0.6857041120529175,
12,4549,0.799961268901825,
12,4559,0.7652290463447571,
12,4569,0.7544287443161011,
12,4575,,0.9472729563713074
13,4579,0.7720291018486023,
13,4589,0.6256178617477417,
13,4599,0.7854130864143372,
13,4609,0.6548022627830505,
13,4619,0.6897856593132019,
13,4629,0.6256924271583557,
13,4639,0.7679598927497864,
13,4649,0.6420261859893799,
13,4659,0.7197809815406799,
13,4669,0.6331589221954346,
13,4679,0.7444679737091064,
13,4689,0.8263742923736572,
13,4699,0.824144721031189,
13,4709,0.7471171021461487,
13,4719,0.7869449257850647,
13,4729,0.725763201713562,
13,4739,0.815168559551239,
13,4749,0.6893054842948914,
13,4759,0.662093997001648,
13,4769,0.8061336278915405,
13,4779,0.6979567408561707,
13,4789,0.6777570843696594,
13,4799,0.6724879741668701,
13,4809,0.7616273760795593,
13,4819,0.8073729276657104,
13,4829,0.6930299997329712,
13,4839,0.6827970743179321,
13,4849,0.6622430086135864,
13,4859,0.6613496541976929,
13,4869,0.7015592455863953,
13,4879,0.8728200793266296,
13,4889,0.6005995869636536,
13,4899,0.6939429640769958,
13,4909,0.7058138251304626,
13,4919,0.7174738645553589,
13,4927,,0.9488099813461304
14,4929,0.6819785237312317,
14,4939,0.7089197635650635,
14,4949,0.7343308925628662,
14,4959,0.7531777620315552,
14,4969,0.5721568465232849,
14,4979,0.7596660852432251,
14,4989,0.6883674263954163,
14,4999,0.8083734512329102,
14,5009,0.7300404906272888,
14,5019,0.7402868270874023,
14,5029,0.7705309987068176,
14,5039,0.7737433910369873,
14,5049,0.8422562479972839,
14,5059,0.8032968044281006,
14,5069,0.7645674347877502,
14,5079,0.6929447054862976,
14,5089,0.7486667037010193,
14,5099,0.6923750638961792,
14,5109,0.7273058295249939,
14,5119,0.9155392646789551,
14,5129,0.6954196095466614,
14,5139,0.6902402639389038,
14,5149,0.676807701587677,
14,5159,0.7501877546310425,
14,5169,0.8386740684509277,
14,5179,0.7396410703659058,
14,5189,0.7217425107955933,
14,5199,0.852462112903595,
14,5209,0.7875425815582275,
14,5219,0.7660328149795532,
14,5229,0.8292675614356995,
14,5239,0.7961058020591736,
14,5249,0.6760512590408325,
14,5259,0.585712730884552,
14,5269,0.8345898985862732,
14,5279,0.6920703053474426,
14,5279,,0.9455029368400574
