entity,epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,user,val_acc,val_loss
0.06175269931554794,0,3349,,0.5625,,1.3103243249934167,0.06451501697301865,,
0.05513890087604523,0,3399,,0.625,,1.0453630876436364,0.05867199972271919,,
0.060601964592933655,0,3449,,0.6875,,1.5518547630127841,0.06125460937619209,,
0.05181540176272392,0,3499,,0.625,,0.7471197474033033,0.053037773817777634,,
0.07127607613801956,0,3549,,0.46875,,1.5203472555567714,0.07134978473186493,,
0.048603788018226624,0,3599,,0.625,,0.594441242305038,0.04898751899600029,,
0.05264141410589218,0,3649,,0.625,,0.8638722690666327,0.054639920592308044,,
0.06365355104207993,0,3699,,0.5625,,1.2857160394632956,0.06686662137508392,,
0.06717368960380554,0,3749,,0.5,,1.379768576924107,0.06978796422481537,,
0.0627557709813118,0,3799,,0.53125,,1.517366375268466,0.06760085374116898,,
0.06085227429866791,0,3849,,0.5625,,0.9183523216979665,0.06288689374923706,,
0.06986073404550552,0,3899,,0.59375,,1.4319386167617267,0.06818119436502457,,
0.06838972121477127,0,3949,,0.5,,1.2621423806231178,0.07179296761751175,,
0.07464638352394104,0,3999,,0.46875,,1.7804416813885382,0.07530807703733444,,
0.07412926107645035,0,4049,,0.40625,,1.521374579751864,0.07799414545297623,,
0.058915480971336365,0,4099,,0.65625,,1.104422078350808,0.061173807829618454,,
0.06511858850717545,0,4149,,0.5,,1.402214524729061,0.0735526829957962,,
0.06261542439460754,0,4199,,0.5625,,0.9736993050231888,0.06180097162723541,,
0.05988538637757301,0,4249,,0.625,,1.1711906628111137,0.06743258237838745,,
0.06037440150976181,0,4299,,0.625,,1.195926842658082,0.06216009333729744,,
0.06576330959796906,0,4349,,0.5,,1.379280757624656,0.06872915476560593,,
0.05679961293935776,0,4399,,0.6875,,1.124930220389615,0.05649217218160629,,
0.06284859031438828,0,4449,,0.59375,,1.1273622667340533,0.061081308871507645,,
0.0675346776843071,0,4499,,0.5,,1.288180873658348,0.06540807336568832,,
0.06546919792890549,0,4549,,0.5,,1.2275001864046544,0.07026077806949615,,
0.04467083513736725,0,4599,,0.71875,,0.49715092307360464,0.04851635545492172,,
0.06802427768707275,0,4649,,0.625,,1.2113507648173254,0.0669088140130043,,
0.07430485635995865,0,4699,,0.625,,1.6205474715970922,0.07548481225967407,,
0.07074784487485886,0,4749,,0.4375,,1.4386255031949986,0.07419417053461075,,
0.05979713052511215,0,4799,,0.625,,0.8476782321667997,0.061154644936323166,,
0.05787644535303116,0,4849,,0.75,,0.9894950768578639,0.05825671926140785,,
0.0703592374920845,0,4899,,0.5625,,1.4255475283243868,0.07106837630271912,,
0.07516444474458694,0,4949,,0.40625,,1.4480027855970548,0.0803445503115654,,
0.07170921564102173,0,4999,,0.5625,,1.4799251450851614,0.07357919216156006,,
0.06120290607213974,0,5049,,0.65625,,1.0503013720990566,0.0667608231306076,,
,0,5056,,,,,,0.5825966596603394,1.3406048639362214
,0,5056,0.5384948253631592,,1.0444654268508178,,,,
0.02940959855914116,1,5099,,0.9375,,0.20585186995399418,0.03359418734908104,,
0.028765549883246422,1,5149,,0.90625,,0.32311442893075926,0.033233825117349625,,
0.02545296400785446,1,5199,,0.9375,,0.17458207778638302,0.028690334409475327,,
0.012238306924700737,1,5249,,0.9375,,0.07341918949658954,0.01939002238214016,,
0.023265456780791283,1,5299,,0.96875,,0.10883073086044037,0.02243136055767536,,
0.016590377315878868,1,5349,,0.96875,,0.07411102545379311,0.019493402913212776,,
0.04880751296877861,1,5399,,0.78125,,0.6358994722300579,0.0526193268597126,,
0.022538868710398674,1,5449,,0.96875,,0.1062728151494916,0.021237937733530998,,
0.030085772275924683,1,5499,,0.90625,,0.1726693575548255,0.02973083034157753,,
0.012773788534104824,1,5549,,1.0,,0.043759103930727905,0.011725124903023243,,
0.017232367768883705,1,5599,,0.96875,,0.06826392877125442,0.019363578408956528,,
0.025579985231161118,1,5649,,0.90625,,0.20286440664517613,0.03180062398314476,,
0.024039549753069878,1,5699,,0.9375,,0.09268058522673783,0.02273913100361824,,
0.018221180886030197,1,5749,,1.0,,0.06416297399602011,0.017435528337955475,,
0.029556339606642723,1,5799,,0.9375,,0.2626742371239078,0.030331136658787727,,
0.04064538702368736,1,5849,,0.90625,,0.32424185908820213,0.036750778555870056,,
0.02619461715221405,1,5899,,0.9375,,0.11600730562875583,0.026035351678729057,,
0.01971699483692646,1,5949,,0.96875,,0.09184638023130276,0.019252590835094452,,
0.03735706955194473,1,5999,,0.875,,0.23304768581455448,0.03398330882191658,,
0.02939942106604576,1,6049,,0.9375,,0.15817355823865342,0.02843591198325157,,
0.027753842994570732,1,6099,,0.90625,,0.2121647790378356,0.0322401262819767,,
0.03311533108353615,1,6149,,0.90625,,0.23550926457504257,0.03653044253587723,,
0.026577027514576912,1,6199,,0.9375,,0.21866363332625838,0.02381282113492489,,
0.025113824754953384,1,6249,,0.9375,,0.17140336864694783,0.025720620527863503,,
0.014090538956224918,1,6299,,0.96875,,0.07838755409164944,0.02052740752696991,,
0.013983144424855709,1,6349,,0.96875,,0.05814272761123185,0.015336297452449799,,
0.013086366467177868,1,6399,,0.96875,,0.04872985183949502,0.013649195432662964,,
0.03626867011189461,1,6449,,0.875,,0.30971710108447237,0.0412781648337841,,
0.024028988555073738,1,6499,,0.96875,,0.11896205456423559,0.024469831958413124,,
0.027821987867355347,1,6549,,0.90625,,0.18221571850049045,0.030226100236177444,,
0.03376643732190132,1,6599,,0.875,,0.22457134845786753,0.035601478070020676,,
0.035612817853689194,1,6649,,0.90625,,0.41500206581280263,0.0340452715754509,,
0.009635460563004017,1,6699,,1.0,,0.03520807037942754,0.008603792637586594,,
0.025623951107263565,1,6749,,0.9375,,0.2067332224043188,0.028552740812301636,,
0.0213108342140913,1,6799,,0.96875,,0.2098185691586208,0.026263611391186714,,
0.01663142442703247,1,6849,,0.96875,,0.06559257331920776,0.014660888351500034,,
0.024698812514543533,1,6899,,0.96875,,0.10663152624244299,0.026641039177775383,,
0.02657674066722393,1,6949,,0.96875,,0.13120237591030826,0.0241213608533144,,
0.02140338532626629,1,6999,,0.96875,,0.1401494344469087,0.025160375982522964,,
0.0218388382345438,1,7049,,0.90625,,0.14622643658625734,0.02886624075472355,,
0.00612672558054328,1,7099,,1.0,,0.02270648426933075,0.007116995751857758,,
0.016328278928995132,1,7149,,1.0,,0.06474560053253153,0.016600124537944794,,
0.034707725048065186,1,7199,,0.90625,,0.2364717934084144,0.03385255113244057,,
0.03962114453315735,1,7249,,0.875,,0.2673545050085826,0.0400872603058815,,
0.03014308772981167,1,7299,,0.90625,,0.20555573724733733,0.03245812654495239,,
0.007939859293401241,1,7349,,1.0,,0.028823319842512296,0.008605715818703175,,
0.025207633152604103,1,7399,,0.96875,,0.11920364859235022,0.025654397904872894,,
0.02054731734097004,1,7449,,0.9375,,0.07805999229599664,0.020458418875932693,,
0.022875510156154633,1,7499,,0.9375,,0.09767787419630682,0.02213609218597412,,
0.03599238395690918,1,7549,,0.84375,,0.20843203013623707,0.034857917577028275,,
0.03215421736240387,1,7599,,0.90625,,0.19360997597517127,0.03319675102829933,,
0.02560545690357685,1,7649,,0.90625,,0.10730129179069947,0.024117620661854744,,
0.03374171257019043,1,7699,,0.9375,,0.3239464915878899,0.03343529999256134,,
0.03767040744423866,1,7749,,0.875,,0.2260153208894904,0.03811214119195938,,
0.029459355399012566,1,7799,,0.90625,,0.13466370794066052,0.02859899401664734,,
0.028755085542798042,1,7849,,0.9375,,0.2013969986523761,0.027676239609718323,,
0.021588802337646484,1,7899,,0.9375,,0.10329674481025297,0.024337496608495712,,
0.03240109980106354,1,7949,,0.875,,0.16299257895733982,0.03422659635543823,,
0.016366491094231606,1,7999,,0.9375,,0.05513716323322271,0.016738787293434143,,
0.03415003791451454,1,8049,,0.9375,,0.2447758366228715,0.03602958098053932,,
0.028479788452386856,1,8099,,0.9375,,0.221637293918183,0.03050311654806137,,
0.03477976471185684,1,8149,,0.90625,,0.1952635689782385,0.03436826169490814,,
0.002808749210089445,1,8199,,1.0,,0.008876150417160777,0.0029577717650681734,,
0.030402319505810738,1,8249,,0.9375,,0.240664361796057,0.03260016441345215,,
0.031261175870895386,1,8299,,0.9375,,0.188572123707072,0.028998354449868202,,
0.033801596611738205,1,8349,,0.9375,,0.4084529840176976,0.03530391678214073,,
0.03926389291882515,1,8399,,0.84375,,0.3695453255880219,0.046724505722522736,,
0.02750553749501705,1,8449,,0.9375,,0.4006858180207735,0.029141513630747795,,
0.03180331736803055,1,8499,,0.9375,,0.14728323760353312,0.030733685940504074,,
0.02097308821976185,1,8549,,0.96875,,0.07299799859421197,0.022114047780632973,,
0.0274677537381649,1,8599,,0.96875,,0.16308012808244787,0.028889145702123642,,
0.03959404304623604,1,8649,,0.90625,,0.5591245685484942,0.041981928050518036,,
0.02505720965564251,1,8699,,0.9375,,0.12305773879522275,0.02545512281358242,,
0.03963461518287659,1,8749,,0.875,,0.30456771542651895,0.043886635452508926,,
0.04446478188037872,1,8799,,0.875,,0.380919037450405,0.04618459194898605,,
0.035754185169935226,1,8849,,0.90625,,0.24067530678782578,0.04114487022161484,,
0.02573956549167633,1,8899,,0.96875,,0.12452392131596923,0.02424107864499092,,
0.02629430778324604,1,8949,,0.96875,,0.15510014904655023,0.023772066459059715,,
0.025248296558856964,1,8999,,0.9375,,0.1953855906461791,0.031755756586790085,,
0.014058315195143223,1,9049,,0.96875,,0.06298999782694842,0.01922149769961834,,
0.016153447329998016,1,9099,,1.0,,0.04635540348297745,0.015740927308797836,,
0.05048184096813202,1,9149,,0.875,,0.5066509519011362,0.04623487591743469,,
0.017981000244617462,1,9199,,0.96875,,0.05341298945319051,0.018238557502627373,,
0.042580049484968185,1,9249,,0.90625,,0.23753499122142063,0.04004881903529167,,
0.03290589153766632,1,9299,,0.9375,,0.16949856947558173,0.03105289116501808,,
0.04040706530213356,1,9349,,0.90625,,0.39034828547973643,0.04305778816342354,,
0.03978163003921509,1,9399,,0.90625,,0.45971118240328707,0.04192327708005905,,
0.026863526552915573,1,9449,,0.96875,,0.17134238624868647,0.021025275811553,,
0.04321866109967232,1,9499,,0.90625,,0.26585294960355954,0.04217575863003731,,
0.0398261696100235,1,9549,,0.875,,0.2837560741673437,0.04531826451420784,,
0.034293483942747116,1,9599,,0.90625,,0.2379528968725704,0.03982716053724289,,
0.040821585804224014,1,9649,,0.84375,,0.26726472105311405,0.042856741696596146,,
0.03465849906206131,1,9699,,0.9375,,0.19295998390206084,0.035214345902204514,,
0.03125257045030594,1,9749,,0.9375,,0.42793864605574,0.033642567694187164,,
0.042236633598804474,1,9799,,0.875,,0.5228836301005733,0.05070285499095917,,
0.019986718893051147,1,9849,,0.96875,,0.06749337602311152,0.02003658562898636,,
0.022408761084079742,1,9899,,0.96875,,0.061812796170188596,0.019404146820306778,,
0.051265958696603775,1,9949,,0.84375,,0.6083023678638111,0.05009131878614426,,
0.02249441109597683,1,9999,,0.96875,,0.08119521784140238,0.022819096222519875,,
0.03290911763906479,1,10049,,0.9375,,0.14626292024287535,0.029175227507948875,,
0.016672775149345398,1,10099,,0.96875,,0.047629382609578275,0.017531486228108406,,
,1,10113,,,,,,0.5948545932769775,1.693770637475898
,1,10113,0.9312612414360046,,0.2021263687951631,,,,
0.004934371914714575,2,10149,,1.0,,0.008462308335684282,0.00441269064322114,,
0.0036683822982013226,2,10199,,1.0,,0.00703436833216051,0.0034327537287026644,,
0.010626559145748615,2,10249,,0.96875,,0.019045922088273905,0.011373679153621197,,
0.0026200925931334496,2,10299,,1.0,,0.005872823741629674,0.002616985235363245,,
0.0013793641701340675,2,10349,,1.0,,0.0025989651866630548,0.0013916963944211602,,
0.027842843905091286,2,10399,,0.96875,,0.15149608811569482,0.026847228407859802,,
0.001290205749683082,2,10449,,1.0,,0.004559963473031725,0.0015042588347569108,,
0.015904678031802177,2,10499,,0.96875,,0.030290631937557138,0.014745904132723808,,
0.003995280247181654,2,10549,,1.0,,0.007221103844747494,0.004198167473077774,,
0.00174609012901783,2,10599,,1.0,,0.004464790312185413,0.0017950606998056173,,
0.001069089979864657,2,10649,,1.0,,0.002740846189586865,0.001150878262706101,,
0.0018302093958482146,2,10699,,1.0,,0.0032651905177083357,0.0016251904889941216,,
0.014703226275742054,2,10749,,1.0,,0.023877436487171333,0.015189707279205322,,
0.0017338234465569258,2,10799,,1.0,,0.0032075237406106526,0.0015569737879559398,,
0.0035942532122135162,2,10849,,1.0,,0.009605554686378498,0.0038144057616591454,,
0.025697479024529457,2,10899,,0.96875,,0.07429642247439878,0.02540760114789009,,
0.012719333171844482,2,10949,,0.96875,,0.02382887754261697,0.013379028998315334,,
0.013369718566536903,2,10999,,0.96875,,0.027196828029522547,0.015758663415908813,,
0.022134024649858475,2,11049,,0.96875,,0.050734436473087285,0.01825711317360401,,
0.00612102122977376,2,11099,,1.0,,0.00987700010482584,0.005295367445796728,,
0.006290801335126162,2,11149,,1.0,,0.010129433691901113,0.006939238868653774,,
0.02089659497141838,2,11199,,0.9375,,0.05883095367323718,0.02335277758538723,,
0.0001259274285985157,2,11249,,1.0,,0.0004314662475898498,0.00011567789624677971,,
0.014465995132923126,2,11299,,0.96875,,0.029853751573440945,0.011629609391093254,,
0.003105474403128028,2,11349,,1.0,,0.007140751186504991,0.003497561439871788,,
0.004348204005509615,2,11399,,1.0,,0.00872455276791628,0.004127137362957001,,
0.0005361876683309674,2,11449,,1.0,,0.0010610771704598794,0.0005341132637113333,,
0.00286583648994565,2,11499,,1.0,,0.005795059053272489,0.0025099613703787327,,
0.013237882405519485,2,11549,,0.96875,,0.019855110551733064,0.012547699734568596,,
0.017944952473044395,2,11599,,1.0,,0.04352935448440798,0.016310179606080055,,
0.0003738563973456621,2,11649,,1.0,,0.0008039113479271505,0.00035744314664043486,,
0.016974983736872673,2,11699,,0.96875,,0.039468918081055904,0.01843542605638504,,
0.008716071024537086,2,11749,,1.0,,0.018740937807159627,0.009766184724867344,,
0.004192708060145378,2,11799,,1.0,,0.01075117498539041,0.0038101535756140947,,
0.0005005096318200231,2,11849,,1.0,,0.001084838674247135,0.0005911175976507366,,
0.000572445394936949,2,11899,,1.0,,0.0015894729145257405,0.0005282440688461065,,
0.0030562349129468203,2,11949,,1.0,,0.005164295822013054,0.002410803223028779,,
0.010420605540275574,2,11999,,0.96875,,0.022089362385700813,0.01158343255519867,,
0.0010031542042270303,2,12049,,1.0,,0.002666682244496732,0.0009772758930921555,,
0.0009604201768524945,2,12099,,1.0,,0.0017246282135767975,0.0011382203083485365,,
0.0022252195049077272,2,12149,,1.0,,0.0045419845875483075,0.002054797951132059,,
0.003734948579221964,2,12199,,1.0,,0.005753966348715177,0.003907227888703346,,
0.0006538864108733833,2,12249,,1.0,,0.00166331489957329,0.0006400163983926177,,
0.000946918735280633,2,12299,,1.0,,0.002491216733716109,0.0009242343949154019,,
0.0029583177529275417,2,12349,,1.0,,0.00453071097511284,0.0032420239876955748,,
0.002066667191684246,2,12399,,1.0,,0.00581521861253749,0.002400173107162118,,
0.011398425325751305,2,12449,,1.0,,0.021349164423698573,0.011463325470685959,,
0.0008323523215949535,2,12499,,1.0,,0.002276957820496403,0.0007972541498020291,,
0.008556090295314789,2,12549,,1.0,,0.016225370180340093,0.009164342656731606,,
0.029731133952736855,2,12599,,0.96875,,0.10901719458328918,0.028171729296445847,,
0.027548857033252716,2,12649,,0.96875,,0.09349402499404023,0.028249161317944527,,
0.00046110188122838736,2,12699,,1.0,,0.0012874309633888747,0.0005789135466329753,,
0.006885605398565531,2,12749,,1.0,,0.014949646095531177,0.0075761997140944,,
0.0019828511867672205,2,12799,,1.0,,0.004560902817153156,0.0024264068342745304,,
0.01859714649617672,2,12849,,0.96875,,0.038411767340662956,0.018302517011761665,,
0.007863854989409447,2,12899,,1.0,,0.011581303625726454,0.008603065274655819,,
0.01188727654516697,2,12949,,0.96875,,0.02315427982014619,0.015411386266350746,,
0.012177921831607819,2,12999,,0.96875,,0.020722906974248598,0.012147764675319195,,
0.01638307236135006,2,13049,,0.96875,,0.04475003227278407,0.02041374333202839,,
0.024818656966090202,2,13099,,0.96875,,0.06317126526515114,0.025834469124674797,,
0.0019269647309556603,2,13149,,1.0,,0.002711302043580119,0.0022903745993971825,,
0.003212986746802926,2,13199,,1.0,,0.00724235124474003,0.00445086183026433,,
0.013793199323117733,2,13249,,1.0,,0.02873918532220187,0.01452610082924366,,
0.012911164201796055,2,13299,,1.0,,0.03353135993632875,0.01454701367765665,,
0.030058560892939568,2,13349,,0.9375,,0.22357068585643547,0.02985410764813423,,
0.0012498910073190928,2,13399,,1.0,,0.0028292330945399588,0.0012481622397899628,,
0.02263553999364376,2,13449,,0.96875,,0.052797936972713067,0.02291267178952694,,
0.000976313604041934,2,13499,,1.0,,0.001638279229110903,0.0009097561123780906,,
0.012418268248438835,2,13549,,1.0,,0.019893087178979522,0.01129963155835867,,
0.00033728478592820466,2,13599,,1.0,,0.0006902634381368493,0.0003369419719092548,,
0.005470212548971176,2,13649,,1.0,,0.012673077492328776,0.005467968061566353,,
0.028475310653448105,2,13699,,0.96875,,0.2283618601277264,0.027056965976953506,,
0.003121792571619153,2,13749,,1.0,,0.004760786183671473,0.003691126359626651,,
0.0006187275284901261,2,13799,,1.0,,0.001513687383602001,0.0006439319695346057,,
0.0007789548835717142,2,13849,,1.0,,0.0015127148517104783,0.0007190583273768425,,
0.00917206984013319,2,13899,,0.96875,,0.0152816750960566,0.011176252737641335,,
0.0266200490295887,2,13949,,0.96875,,0.09719127446040343,0.029292063787579536,,
0.00010374616249464452,2,13999,,1.0,,0.0003033055252783211,0.00010285080497851595,,
0.03789371997117996,2,14049,,0.9375,,0.1609019314211763,0.03759564459323883,,
0.0017576247919350863,2,14099,,1.0,,0.0034283295557316963,0.0017215241678059101,,
0.0073414091020822525,2,14149,,1.0,,0.008675443417955151,0.006195081397891045,,
0.0004896961618214846,2,14199,,1.0,,0.0010601601043801756,0.0005272447015158832,,
0.011667628772556782,2,14249,,1.0,,0.023773031756627844,0.011983818374574184,,
0.004525764379650354,2,14299,,1.0,,0.009598791371784883,0.004586995579302311,,
0.011630685068666935,2,14349,,1.0,,0.016351418836278102,0.01095125637948513,,
0.0012157841119915247,2,14399,,1.0,,0.0016606953053221682,0.0013411181280389428,,
0.00584036111831665,2,14449,,1.0,,0.00895613776497391,0.0056730108335614204,,
0.015046323649585247,2,14499,,1.0,,0.021769555004346366,0.01651971973478794,,
0.004767622798681259,2,14549,,1.0,,0.007474205106883396,0.003867131657898426,,
0.0029669462237507105,2,14599,,1.0,,0.00432784240470498,0.002751963911578059,,
0.00024307372223120183,2,14649,,1.0,,0.0007408993268085973,0.0002872623736038804,,
0.039480168372392654,2,14699,,0.9375,,0.3413821576173205,0.03673428297042847,,
0.035688258707523346,2,14749,,0.9375,,0.12831677351759038,0.03477694094181061,,
0.0035217255353927612,2,14799,,1.0,,0.007819713244668774,0.0037396936677396297,,
0.011004732921719551,2,14849,,1.0,,0.015681133059315965,0.012406360357999802,,
0.026976466178894043,2,14899,,0.96875,,0.10996651629053171,0.02689618617296219,,
0.0011264649219810963,2,14949,,1.0,,0.0023945177859676947,0.0015917306300252676,,
0.0001280436699744314,2,14999,,1.0,,0.0004669808072026438,0.00015157349116634578,,
0.031682077795267105,2,15049,,0.9375,,0.11558192030802927,0.036258284002542496,,
0.009479031898081303,2,15099,,1.0,,0.019237581630133924,0.010084014385938644,,
0.0019159893272444606,2,15149,,1.0,,0.0029413567728267115,0.0019114508759230375,,
,2,15170,,,,,,0.6044734120368958,1.958725476988482
,2,15170,0.9883745908737183,,0.03194849323546006,,,,
0.015846427530050278,3,15199,,0.96875,,0.023203794115291186,0.013646537438035011,,
0.029311439022421837,3,15249,,0.96875,,0.11465789672795824,0.02737264707684517,,
0.000135924739879556,3,15299,,1.0,,0.00023186477378174872,0.0001338040892733261,,
0.008304078131914139,3,15349,,1.0,,0.010027551617176068,0.008623538538813591,,
0.0004646827874239534,3,15399,,1.0,,0.0009344351514990281,0.0005192345706745982,,
3.899678267771378e-05,3,15449,,1.0,,0.00010876357888327515,3.819323319476098e-05,,
0.002500769915059209,3,15499,,1.0,,0.0030062229671717275,0.002072422532364726,,
6.948160444153473e-05,3,15549,,1.0,,0.00013154999938162678,6.635842873947695e-05,,
2.2566186089534312e-05,3,15599,,1.0,,4.8347391177332405e-05,3.08321432385128e-05,,
0.0014111795462667942,3,15649,,1.0,,0.0017166800537509151,0.00120302673894912,,
0.0005640644230879843,3,15699,,1.0,,0.0006498177083804456,0.0006426193285733461,,
3.787418972933665e-05,3,15749,,1.0,,7.138271964954052e-05,4.281179280951619e-05,,
0.0004496554902289063,3,15799,,1.0,,0.0006792659132296613,0.0005245682550594211,,
0.00137152592651546,3,15849,,1.0,,0.0017181506750066885,0.0014396014157682657,,
0.0010843027848750353,3,15899,,1.0,,0.001241087000636536,0.0012421078281477094,,
0.00015116800204850733,3,15949,,1.0,,0.0003267410965959727,0.00017530877084936947,,
0.0011081950506195426,3,15999,,1.0,,0.0021528843762037334,0.0012868957128375769,,
0.0017055461648851633,3,16049,,1.0,,0.0025372692504619446,0.00188396405428648,,
0.0001385053328704089,3,16099,,1.0,,0.00018968921087125779,0.00015481264563277364,,
0.005276353098452091,3,16149,,1.0,,0.008578880053969697,0.005568813066929579,,
0.00012089580559404567,3,16199,,1.0,,0.00019000321635254098,0.00010175499483011663,,
0.03274518623948097,3,16249,,0.96875,,0.16046844162246998,0.028445539996027946,,
9.69482134678401e-05,3,16299,,1.0,,0.00019263720412307704,0.0001050075443345122,,
8.31993602332659e-05,3,16349,,1.0,,0.00019478825511966876,9.328144369646907e-05,,
0.0009071152890101075,3,16399,,1.0,,0.0013635889165839364,0.0009745529387146235,,
9.138849418377504e-05,3,16449,,1.0,,0.0001205843925842576,7.814051059540361e-05,,
3.0266872272477485e-05,3,16499,,1.0,,5.718795054066679e-05,3.0495275495923124e-05,,
0.005704211536794901,3,16549,,1.0,,0.008575339077576192,0.0053374688141047955,,
8.562305993109476e-06,3,16599,,1.0,,2.3969064911603165e-05,7.578145414299797e-06,,
4.124131737626158e-05,3,16649,,1.0,,9.304882030421698e-05,6.36245749774389e-05,,
0.0004024262889288366,3,16699,,1.0,,0.000544747148698309,0.0003404171147849411,,
